experience,batting intent,batting consistency,pace wicket taker,pace economy,spin wicket taker,spin economy,player,season,team
33.33333333333333,9.25103775888477,2.0394012317983443,0.0,0.0,27.77777777777778,0.0,Ish Sodhi,2018,RR
100.0,55.49512752780306,4.078802463596689,0.0,0.0,33.33333333333333,0.0,Imran Tahir,2018,CSK
100.0,82.94301760305446,46.74307623281805,0.0,0.0,0.0,0.0,Ishan Kishan,2018,MI
33.33333333333333,41.621345645852294,6.1182036953950325,83.33333333333334,0.0,83.33333333333334,0.0,Jofra Archer,2018,RR
100.0,86.15063597416147,100.0,0.0,0.0,0.0,0.0,Jos Buttler,2018,RR
100.0,71.56096694710203,24.982665089529714,61.111111111111114,0.0,0.0,0.0,Jaydev Unadkat,2018,RR
100.0,55.49512752780306,20.39401231798344,94.44444444444444,0.0,94.44444444444444,0.0,Jasprit Bumrah,2018,MI
66.66666666666666,70.10144509312082,61.18203695395032,0.0,0.0,0.0,0.0,Jason Roy,2018,DD
66.66666666666666,49.94561477502275,73.41844434474038,100.0,0.0,100.0,0.0,Jean-Paul Duminy,2018,MI
33.33333333333333,73.99165353281983,16.315209854386755,11.11111111111111,0.0,11.11111111111111,0.0,JPR Scantlebury-Searles,2018,KKR
33.33333333333333,100.0,28.551617245176818,61.111111111111114,0.0,61.111111111111114,0.0,Krishnappa Gowtham,2018,RR
33.33333333333333,0.0,0.0,11.11111111111111,0.0,0.0,0.0,Kulwant Khejroliya,2018,RCB
100.0,74.55215432085063,38.748623404168534,100.0,0.0,100.0,0.0,Kieron Pollard,2018,MI
100.0,82.24932850895692,100.0,0.0,0.0,0.0,0.0,Dinesh Karthik,2018,KKR
100.0,80.5900241958756,46.49834808500224,66.66666666666666,0.0,66.66666666666666,0.0,Krunal Pandya,2018,MI
33.33333333333333,0.0,0.0,100.0,0.0,0.0,0.0,Syed Khaleel Ahmed,2018,SRH
100.0,75.24584341494817,51.14818289350247,0.0,0.0,0.0,0.0,Karun Nair,2018,KXIP
66.66666666666666,88.12626251415126,100.0,0.0,0.0,0.0,0.0,KL Rahul,2018,KXIP
33.33333333333333,0.0,0.0,16.666666666666664,0.0,0.0,0.0,K.M. Asif,2018,CSK
100.0,63.425381251526126,48.94562956316026,100.0,0.0,100.0,0.0,Kedar Jadhav,2018,CSK
100.0,79.20264600768053,100.0,0.0,0.0,0.0,0.0,Kane Williamson,2018,SRH
100.0,0.0,0.0,22.22222222222222,0.0,22.22222222222222,0.0,Karn Sharma,2018,CSK
100.0,27.74756376390153,24.47281478158013,0.0,0.0,94.44444444444444,0.0,Kuldeep Yadav,2018,KKR
33.33333333333333,0.0,0.0,61.111111111111114,0.0,0.0,0.0,Lungisani Ngidi,2018,CSK
33.33333333333333,18.496526005016758,2.0394012317983443,22.22222222222222,0.0,22.22222222222222,0.0,LE Plunkett,2018,DD
66.66666666666666,27.74756376390153,2.0394012317983443,0.0,0.0,16.666666666666664,0.0,Murugan Ashwin,2018,RCB
33.33333333333333,48.558236586827675,21.41371293388261,0.0,0.0,83.33333333333334,0.0,Mayank Markande,2018,MI
33.33333333333333,11.099025505560611,2.0394012317983443,55.55555555555556,0.0,0.0,0.0,Prasidh Krishna,2018,KKR
66.66666666666666,66.59415303336367,24.47281478158013,0.0,0.0,0.0,0.0,Murali Vijay,2018,CSK
100.0,64.94039823303514,28.04176693722723,0.0,0.0,0.0,0.0,Manan Vohra,2018,RCB
100.0,70.84507980199338,24.47281478158013,0.0,0.0,0.0,0.0,Mayank Agarwal,2018,KXIP
33.33333333333333,18.496526005016758,2.0394012317983443,100.0,0.0,0.0,0.0,Mark Wood,2018,CSK
100.0,80.71766298918955,32.63041970877351,11.11111111111111,0.0,0.0,0.0,Mitchell Johnson,2018,KKR
100.0,55.49512752780306,11.216706774890891,77.77777777777779,0.0,0.0,0.0,Mitchell McClenaghan,2018,MI
33.33333333333333,52.853559457479626,40.78802463596688,100.0,0.0,100.0,0.0,Mahipal Lomror,2018,RR
100.0,63.55302004484006,52.657339805033246,0.0,0.0,0.0,0.0,Manish Pandey,2018,SRH
66.66666666666666,59.27989522519922,31.95741730228005,0.0,0.0,0.0,0.0,Manoj Tiwary,2018,KXIP
33.33333333333333,92.89329396878954,39.258473712118125,16.666666666666664,0.0,16.666666666666664,0.0,Moeen Ali,2018,RCB
100.0,42.68685209438611,20.39401231798344,38.88888888888889,0.0,0.0,0.0,Mohit Sharma,2018,KXIP
100.0,72.28795311771627,50.47518048700902,16.666666666666664,0.0,16.666666666666664,0.0,Marcus Stoinis,2018,KXIP
100.0,83.88643477102711,100.0,100.0,0.0,100.0,0.0,MS Dhoni,2018,CSK
66.66666666666666,74.7852338564674,51.39291104131827,100.0,0.0,100.0,0.0,Mandeep Singh,2018,RCB
66.66666666666666,83.24269129170459,18.354611086185095,5.555555555555555,0.0,5.555555555555555,0.0,Mohammad Nabi,2018,SRH
100.0,64.74616528668783,14.275808622588409,16.666666666666664,0.0,0.0,0.0,Mohammad Shami,2018,DD
66.66666666666666,63.064662922595396,25.4925153974793,66.66666666666666,0.0,0.0,0.0,Mohammed Siraj,2018,RCB
33.33333333333333,79.28033918621946,20.39401231798344,0.0,0.0,77.77777777777779,0.0,Mujeeb Rahman,2018,KXIP
100.0,18.496526005016758,2.0394012317983443,38.88888888888889,0.0,0.0,0.0,Mustafizur Rahman,2018,MI
100.0,72.71526559968035,44.27540074234205,22.22222222222222,0.0,22.22222222222222,0.0,Nitish Rana,2018,KKR
100.0,13.873781881950764,2.0394012317983443,0.0,0.0,0.0,0.0,Naman Ojha,2018,DD
33.33333333333333,73.99165353281983,16.315209854386755,0.0,0.0,0.0,0.0,Prashant Chopra,2018,RR
100.0,33.297076516681834,3.0591018476975163,5.555555555555555,0.0,5.555555555555555,0.0,Pawan Negi,2018,RCB
100.0,77.89851051077716,62.405677693029325,0.0,0.0,0.0,0.0,Parthiv Patel,2018,RCB
100.0,0.0,0.0,100.0,0.0,100.0,0.0,Pradeep Sangwan,2018,MI
100.0,44.068680769828404,13.765958314638823,0.0,0.0,77.77777777777779,0.0,Piyush Chawla,2018,KKR
33.33333333333333,84.97413927057205,55.51250152955092,0.0,0.0,0.0,0.0,Prithvi Shaw,2018,DD
66.66666666666666,68.85280472374525,51.2297589427744,0.0,0.0,0.0,0.0,Quinton De Kock,2018,RCB
66.66666666666666,79.72430020644188,26.002365705428886,55.55555555555556,0.0,55.55555555555556,0.0,Ravichandaran Ashwin,2018,KXIP
66.66666666666666,64.5297342893294,33.9968185340784,33.33333333333333,0.0,33.33333333333333,0.0,Rahul Tewatia,2018,DD
100.0,100.0,12.236407390790065,11.11111111111111,0.0,11.11111111111111,0.0,R Vinay Kumar,2018,KKR
100.0,66.74398987768873,36.30134192601053,61.111111111111114,0.0,61.111111111111114,0.0,Ravindra Jadeja,2018,CSK
66.66666666666666,75.10155608337588,51.20936493045642,100.0,0.0,100.0,0.0,Rahul Ajay Tripathi,2018,RR
100.0,73.81961863748363,48.59893135375454,100.0,0.0,100.0,0.0,Rohit Sharma,2018,MI
33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Ricky Bhui,2018,SRH
33.33333333333333,51.91569180225976,14.785658930537995,0.0,0.0,0.0,0.0,Rinku Singh,2018,KKR
100.0,96.3395413882661,100.0,0.0,0.0,0.0,0.0,Rishabh Pant,2018,DD
100.0,73.50329641057515,44.744463025655676,0.0,0.0,0.0,0.0,Robin Uthappa,2018,KKR
66.66666666666666,100.0,24.064934535220463,100.0,0.0,100.0,0.0,Rashid Khan,2018,SRH
100.0,75.97837909831516,72.39874372884121,0.0,0.0,0.0,0.0,Shikhar Dhawan,2018,SRH
66.66666666666666,61.66063619614198,33.9968185340784,61.111111111111114,0.0,61.111111111111114,0.0,Shreyas Gopal,2018,RR
66.66666666666666,11.892605829208195,2.0394012317983443,100.0,0.0,0.0,0.0,Siddharth  Kaul,2018,SRH
33.33333333333333,0.0,0.0,0.0,0.0,27.77777777777778,0.0,Sandeep Lamichhane,2018,DD
100.0,41.621345645852294,12.236407390790065,0.0,0.0,16.666666666666664,0.0,Shahbaz Nadeem,2018,DD
100.0,73.99165353281983,74.58090304686544,0.0,0.0,0.0,0.0,Suryakumar Yadav,2018,MI
100.0,73.71972740793359,75.62099767508259,0.0,0.0,0.0,0.0,Suresh Raina,2018,CSK
66.66666666666666,69.03038913183423,20.80189256434311,100.0,0.0,100.0,0.0,Sarfaraz Naushad Khan,2018,RCB
66.66666666666666,100.0,30.59101847697516,88.88888888888889,0.0,0.0,0.0,Shardul Narendra Thakur,2018,CSK
33.33333333333333,73.99165353281983,35.3428233470653,0.0,0.0,0.0,0.0,Shreevats Goswami,2018,SRH
100.0,100.0,45.49904148142105,94.44444444444444,0.0,94.44444444444444,0.0,Sunil Narine,2018,KKR
100.0,86.03409620635308,80.84186482848635,33.33333333333333,0.0,33.33333333333333,0.0,Shane Watson,2018,CSK
100.0,73.5754400763613,76.19203001998613,0.0,0.0,0.0,0.0,Shreyas Iyer,2018,DD
100.0,62.60960287686741,17.946730839825427,100.0,0.0,100.0,0.0,Stuart Binny,2018,RR
100.0,76.4778352460654,64.24113880164784,0.0,0.0,0.0,0.0,Sanju Samson,2018,RR
100.0,76.83855357499611,27.531916629277646,0.0,0.0,0.0,0.0,Sam Billings,2018,CSK
100.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Sandeep Sharma,2018,SRH
